ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
11;Delray Beach;Delray Beach Open;20/02/2020;ATP250;Outdoor;Hard;2nd Round;3;Humbert U.;Kecmanovic M.;44;50;1086;999;6;4;7;6;;;;;;;2;0;Completed;2;1,72;2,11;1,81;2,2;1,81;2,09;1,72
11;Delray Beach;Delray Beach Open;20/02/2020;ATP250;Outdoor;Hard;2nd Round;3;Tiafoe F.;Paul T.;84;70;700;778;7;5;7;6;;;;;;;2;0;Completed;1,8;1,9;1,91;2;1,97;2,05;1,84;1,94
11;Delray Beach;Delray Beach Open;20/02/2020;ATP250;Outdoor;Hard;2nd Round;3;Johnson S.;Sock J.;76;N/A;745;N/A;6;4;5;7;6;1;;;;;2;1;Completed;1,36;3;1,43;3,1;1,43;3,15;1,39;2,96
11;Delray Beach;Delray Beach Open;21/02/2020;ATP250;Outdoor;Hard;2nd Round;3;Raonic M.;Stebe C.M.;37;147;1260;370;7;5;6;3;;;;;;;2;0;Completed;1,12;6;1,14;6,89;1,14;6,89;1,12;6,16
11;Delray Beach;Delray Beach Open;21/02/2020;ATP250;Outdoor;Hard;Quarterfinals;3;Humbert U.;Tiafoe F.;44;84;1086;700;6;1;6;2;;;;;;;2;0;Completed;1,8;2;1,87;2,06;1,87;2,06;1,82;1,98
11;Delray Beach;Delray Beach Open;21/02/2020;ATP250;Outdoor;Hard;Quarterfinals;3;Nishioka Y.;Nakashima B.;63;294;862;139;3;6;7;6;6;4;;;;;2;1;Completed;1,53;2,5;1,56;2,64;1,58;2,65;1,53;2,49
11;Delray Beach;Delray Beach Open;21/02/2020;ATP250;Outdoor;Hard;Quarterfinals;3;Opelka R.;Kwon S.W.;54;82;947;702;6;3;6;4;;;;;;;2;0;Completed;1,61;2,3;1,67;2,38;1,69;2,38;1,63;2,26
11;Delray Beach;Delray Beach Open;22/02/2020;ATP250;Outdoor;Hard;Quarterfinals;3;Raonic M.;Johnson S.;37;76;1260;745;7;6;6;3;;;;;;;2;0;Completed;1,3;3,5;1,32;3,79;1,33;3,8;1,29;3,55
11;Delray Beach;Delray Beach Open;22/02/2020;ATP250;Outdoor;Hard;Semifinals;3;Nishioka Y.;Humbert U.;63;44;862;1086;1;6;6;4;6;0;;;;;2;1;Completed;2,37;1,57;2,49;1,62;2,5;1,66;2,35;1,58
11;Delray Beach;Delray Beach Open;23/02/2020;ATP250;Outdoor;Hard;Semifinals;3;Opelka R.;Raonic M.;54;37;947;1260;4;6;7;6;6;3;;;;;2;1;Completed;2,75;1,44;2,87;1,49;2,89;1,5;2,71;1,45
11;Delray Beach;Delray Beach Open;23/02/2020;ATP250;Outdoor;Hard;The Final;3;Opelka R.;Nishioka Y.;54;63;947;862;7;5;6;7;6;2;;;;;2;1;Completed;1,5;2,62;1,58;2,55;1,59;2,62;1,53;2,49
12;Marseille;Open 13;17/02/2020;ATP250;Indoor;Hard;1st Round;3;Ymer M.;Gasquet R.;75;57;749;915;6;3;3;6;7;5;;;;;2;1;Completed;1,72;2;1,77;2,16;1,8;2,2;1,71;2,11
12;Marseille;Open 13;17/02/2020;ATP250;Indoor;Hard;1st Round;3;Paire B.;Barrere G.;20;89;1738;665;6;4;7;6;;;;;;;2;0;Completed;1,61;2,2;1,74;2,21;1,77;2,27;1,68;2,16
12;Marseille;Open 13;17/02/2020;ATP250;Indoor;Hard;1st Round;3;Bublik A.;Fucsovics M.;55;73;930;762;6;4;7;5;;;;;;;2;0;Completed;2,5;1,5;2,75;1,5;2,82;1,53;2,59;1,49
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Hurkacz H.;Hoang A.;29;129;1433;412;6;4;6;1;;;;;;;2;0;Completed;1,33;3,25;1,25;4,4;1,33;4,4;1,25;3,9
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Pospisil V.;Ruusuvuori E.;98;101;597;576;7;6;6;3;;;;;;;2;0;Completed;1,4;2,75;1,52;2,71;1,52;2,92;1,45;2,7
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Sinner J.;Gombos N.;68;102;793;565;6;4;7;6;;;;;;;2;0;Completed;1,4;2,75;1,45;2,94;1,51;3,13;1,43;2,77
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Cilic M.;Ivashka I.;39;137;1205;394;3;6;7;6;6;4;;;;;2;1;Completed;1,36;3;1,38;3,29;1,38;3,45;1,35;3,16
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Simon G.;Mayot H.;58;509;890;55;6;4;7;6;;;;;;;2;0;Completed;1,3;3,4;1,23;4,63;1,33;4,63;1,24;3,93
12;Marseille;Open 13;18/02/2020;ATP250;Indoor;Hard;1st Round;3;Bedene A.;Khachanov K.;47;17;1010;2040;4;6;6;4;7;5;;;;;2;1;Completed;2,62;1,44;3,18;1,4;3,18;1,5;2,93;1,39
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;1st Round;3;Gerasimov E.;Novak D.;72;95;764;609;7;6;6;3;;;;;;;2;0;Completed;1,66;2,1;1,68;2,32;1,73;2,32;1,66;2,19
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;1st Round;3;Herbert P.H.;Kukushkin M.;79;69;715;791;7;6;6;4;;;;;;;2;0;Completed;1,57;2,25;1,6;2,47;1,65;2,56;1,59;2,33
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;1st Round;3;Auger-Aliassime F.;Travaglia S.;18;85;1921;684;6;7;7;6;6;3;;;;;2;1;Completed;1,28;3,5;1,27;4,19;1,31;4,19;1,27;3,67
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;2nd Round;3;Pospisil V.;Hurkacz H.;98;29;597;1433;6;3;6;4;;;;;;;2;0;Completed;2,2;1,61;2,17;1,77;2,45;1,78;2,25;1,63
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;2nd Round;3;Tsitsipas S.;Ymer M.;6;75;4745;749;6;1;6;3;;;;;;;2;0;Completed;1,22;4;1,25;4,42;1,26;4,6;1,23;4,09
12;Marseille;Open 13;19/02/2020;ATP250;Indoor;Hard;2nd Round;3;Bublik A.;Paire B.;55;20;930;1738;3;6;6;4;6;4;;;;;2;1;Completed;2,25;1,57;2,31;1,69;2,37;1,69;2,24;1,64
12;Marseille;Open 13;20/02/2020;ATP250;Indoor;Hard;2nd Round;3;Simon G.;Bedene A.;58;47;890;1010;7;6;6;4;;;;;;;2;0;Completed;2,37;1,53;2,44;1,63;2,5;1,63;2,42;1,55
12;Marseille;Open 13;20/02/2020;ATP250;Indoor;Hard;2nd Round;3;Shapovalov D.;Cilic M.;15;39;2075;1205;6;4;4;6;6;2;;;;;2;1;Completed;1,72;2;1,83;2,09;1,94;2,09;1,82;1,97
12;Marseille;Open 13;20/02/2020;ATP250;Indoor;Hard;2nd Round;3;Medvedev D.;Sinner J.;5;68;5890;793;1;6;6;1;6;2;;;;;2;1;Completed;1,25;3,75;1,3;3,96;1,3;4;1,26;3,77
12;Marseille;Open 13;20/02/2020;ATP250;Indoor;Hard;2nd Round;3;Auger-Aliassime F.;Herbert P.H.;18;79;1921;715;6;0;6;7;7;6;;;;;2;1;Completed;1,9;1,8;2,02;1,89;2,05;1,95;1,97;1,82
12;Marseille;Open 13;20/02/2020;ATP250;Indoor;Hard;2nd Round;3;Gerasimov E.;Goffin D.;72;10;764;2600;6;4;7;6;;;;;;;2;0;Completed;2,62;1,44;2,95;1,46;2,95;1,5;2,74;1,44
12;Marseille;Open 13;21/02/2020;ATP250;Indoor;Hard;Quarterfinals;3;Bublik A.;Shapovalov D.;55;15;930;2075;7;5;4;6;6;3;;;;;2;1;Completed;2,75;1,44;3,36;1,38;3,36;1,45;2,91;1,4
12;Marseille;Open 13;21/02/2020;ATP250;Indoor;Hard;Quarterfinals;3;Tsitsipas S.;Pospisil V.;6;98;4745;597;7;5;6;3;;;;;;;2;0;Completed;1,44;2,75;1,47;2,94;1,47;2,95;1,43;2,78
12;Marseille;Open 13;21/02/2020;ATP250;Indoor;Hard;Quarterfinals;3;Simon G.;Medvedev D.;58;5;890;5890;6;4;6;0;;;;;;;2;0;Completed;4,5;1,2;5,25;1,21;5,41;1,22;4,66;1,19
12;Marseille;Open 13;21/02/2020;ATP250;Indoor;Hard;Quarterfinals;3;Auger-Aliassime F.;Gerasimov E.;18;72;1921;764;7;5;6;2;;;;;;;2;0;Completed;1,53;2,5;1,62;2,5;1,62;2,6;1,54;2,47
12;Marseille;Open 13;22/02/2020;ATP250;Indoor;Hard;Semifinals;3;Tsitsipas S.;Bublik A.;6;55;4745;930;7;5;6;3;;;;;;;2;0;Completed;1,22;4,33;1,22;5,01;1,25;5,13;1,21;4,31
12;Marseille;Open 13;22/02/2020;ATP250;Indoor;Hard;Semifinals;3;Auger-Aliassime F.;Simon G.;18;58;1921;890;7;5;7;6;;;;;;;2;0;Completed;1,57;2,37;1,69;2,33;1,69;2,55;1,58;2,36
12;Marseille;Open 13;23/02/2020;ATP250;Indoor;Hard;The Final;3;Tsitsipas S.;Auger-Aliassime F.;6;18;4745;1921;6;3;6;4;;;;;;;2;0;Completed;1,44;2,75;1,41;3,22;1,49;3,22;1,41;2,88
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Delbonis F.;Carballes Baena R.;86;93;676;639;6;2;6;4;;;;;;;2;0;Completed;1,57;2,25;1,65;2,36;1,7;2,4;1,61;2,28
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Garin C.;Martin A.;25;94;1550;629;4;6;7;5;7;6;;;;;2;1;Completed;1,25;3,75;1,32;3,66;1,32;4;1,27;3,66
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Andujar P.;Verdasco F.;59;49;887;1000;6;3;6;3;;;;;;;2;0;Completed;2,25;1,57;2,24;1,71;2,35;1,71;2,21;1,65
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Martinez P.;Dellien H.;133;78;404;738;3;6;6;2;7;5;;;;;2;1;Completed;1,72;2;1,85;2,05;1,85;2,2;1,74;2,05
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Seyboth Wild T.;Davidovich Fokina A.;206;90;235;655;5;7;7;6;7;5;;;;;2;1;Completed;2,25;1,57;2,34;1,66;2,5;1,69;2,31;1,6
13;Rio de Janeiro;Rio Open;17/02/2020;ATP500;Outdoor;Clay;1st Round;3;Coria F.;Moutet C.;116;77;466;742;1;6;7;6;7;6;;;;;2;1;Completed;2,25;1,57;2,27;1,7;2,3;1,73;2,22;1,64
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Alcaraz C.;Ramos-Vinolas A.;406;41;82;1130;7;6;4;6;7;6;;;;;2;1;Completed;4,33;1,2;4,1;1,27;4,5;1,27;4,17;1,22
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Balazs A.;Cuevas P.;106;46;525;1017;6;4;6;3;;;;;;;2;0;Completed;3,75;1,25;3,57;1,33;4;1,33;3,7;1,27
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Lajovic D.;Cecchinato M.;23;111;1641;508;6;4;6;7;6;1;;;;;2;1;Completed;1,61;2,2;1,66;2,35;1,67;2,45;1,63;2,25
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Coric B.;Londero J.I.;32;61;1320;881;7;6;7;5;;;;;;;2;0;Completed;1,9;1,8;2,1;1,81;2,12;1,85;2,04;1,76
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Munar J.;Caruso S.;99;97;593;600;7;5;6;4;;;;;;;2;0;Completed;1,5;2,5;1,6;2,47;1,64;2,56;1,56;2,39
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Sonego L.;Mayer L.;52;109;960;509;6;1;5;7;6;4;;;;;2;1;Completed;1,8;1,9;1,94;1,94;2;2;1,87;1,91
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Domingues J.;Gaio F.;169;127;292;422;7;6;6;4;;;;;;;2;0;Completed;1,72;2;;;1,94;2,05;1,79;1,94
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Mager G.;Ruud C.;128;34;413;1313;7;6;7;5;;;;;;;2;0;Completed;3,75;1,25;4,59;1,23;4,59;1,27;4,08;1,23
13;Rio de Janeiro;Rio Open;18/02/2020;ATP500;Outdoor;Clay;1st Round;3;Thiem D.;Meligeni Rodrigues F;4;341;7045;111;6;2;4;6;6;1;;;;;2;1;Completed;1,01;26;1,01;26,59;1,02;30;1,01;19,41
13;Rio de Janeiro;Rio Open;19/02/2020;ATP500;Outdoor;Clay;1st Round;3;Monteiro T.;Pella G.;88;26;669;1515;5;7;6;4;7;6;;;;;2;1;Completed;2,1;1,66;2,03;1,86;2,2;2;2,04;1,76
13;Rio de Janeiro;Rio Open;19/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Garin C.;Delbonis F.;25;86;1550;676;6;4;6;3;;;;;;;2;0;Completed;1,5;2,5;1,56;2,62;1,56;2,65;1,52;2,5
13;Rio de Janeiro;Rio Open;19/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Martinez P.;Andujar P.;133;59;404;887;6;1;6;4;;;;;;;2;0;Completed;2,5;1,5;2,46;1,62;2,56;1,65;2,37;1,57
13;Rio de Janeiro;Rio Open;19/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Balazs A.;Monteiro T.;106;88;525;669;1;6;6;1;6;4;;;;;2;1;Completed;2,62;1,44;2,81;1,5;2,81;1,54;2,62;1,48
13;Rio de Janeiro;Rio Open;20/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Coria F.;Alcaraz C.;116;406;466;82;6;4;4;6;6;4;;;;;2;1;Completed;1,83;1,83;1,88;2,02;1,91;2,12;1,82;1,96
13;Rio de Janeiro;Rio Open;20/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Mager G.;Domingues J.;128;169;413;292;6;3;7;6;;;;;;;2;0;Completed;1,4;2,75;1,47;2,91;1,49;2,91;1,44;2,75
13;Rio de Janeiro;Rio Open;20/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Sonego L.;Lajovic D.;52;23;960;1641;7;6;7;6;;;;;;;2;0;Completed;2,62;1,44;2,84;1,49;2,9;1,5;2,68;1,46
13;Rio de Janeiro;Rio Open;20/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Coric B.;Seyboth Wild T.;32;206;1320;235;6;3;1;6;7;6;;;;;2;1;Completed;1,36;3;1,34;3,6;1,4;3,6;1,34;3,23
13;Rio de Janeiro;Rio Open;21/02/2020;ATP500;Outdoor;Clay;2nd Round;3;Thiem D.;Munar J.;4;99;7045;593;6;7;6;3;6;4;;;;;2;1;Completed;1,18;4,5;1,17;5,92;1,2;5,92;1,17;4,99
13;Rio de Janeiro;Rio Open;21/02/2020;ATP500;Outdoor;Clay;Quarterfinals;3;Garin C.;Coria F.;25;116;1550;466;2;6;6;3;7;5;;;;;2;1;Completed;1,2;4,5;1,19;5,62;1,21;5,62;1,18;4,89
13;Rio de Janeiro;Rio Open;22/02/2020;ATP500;Outdoor;Clay;Quarterfinals;3;Coric B.;Sonego L.;32;52;1320;960;7;6;6;3;;;;;;;2;0;Completed;1,72;2,1;1,71;2,29;1,72;2,3;1,67;2,18
13;Rio de Janeiro;Rio Open;22/02/2020;ATP500;Outdoor;Clay;Quarterfinals;3;Balazs A.;Martinez P.;106;133;525;404;2;6;6;4;6;2;;;;;2;1;Completed;2,3;1,61;2,29;1,72;2,38;1,72;2,27;1,63
13;Rio de Janeiro;Rio Open;22/02/2020;ATP500;Outdoor;Clay;Quarterfinals;3;Mager G.;Thiem D.;128;4;413;7045;7;6;7;5;;;;;;;2;0;Completed;6,5;1,11;7,03;1,14;7,03;1,14;6,51;1,11
13;Rio de Janeiro;Rio Open;23/02/2020;ATP500;Outdoor;Clay;Semifinals;3;Garin C.;Coric B.;25;32;1550;1320;6;4;7;5;;;;;;;2;0;Completed;1,66;2,2;1,61;2,52;1,73;2,52;1,64;2,25
13;Rio de Janeiro;Rio Open;23/02/2020;ATP500;Outdoor;Clay;Semifinals;3;Mager G.;Balazs A.;128;106;413;525;7;6;4;6;7;6;;;;;2;1;Completed;1,4;3;1,42;3,1;1,43;3,1;1,39;2,94
13;Rio de Janeiro;Rio Open;23/02/2020;ATP500;Outdoor;Clay;The Final;3;Garin C.;Mager G.;25;128;1550;413;7;6;7;5;;;;;;;2;0;Completed;1,25;4;1,3;3,93;1,3;4,1;1,26;3,82
14;Acapulco;Abierto Mexicano;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Mannarino A.;Norrie C.;42;58;1086;872;2;6;6;3;6;3;;;;;2;1;Completed;1,83;1,83;1,88;2,02;1,95;2,02;1,84;1,95
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Paul T.;Mcdonald M.;66;196;792;257;6;7;6;4;6;4;;;;;2;1;Completed;1,44;2,62;1,43;3,02;1,48;3,26;1,42;2,84
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Kecmanovic M.;De Minaur A.;50;25;1003;1575;3;6;6;4;6;3;;;;;2;1;Completed;2;1,72;1,99;1,89;2,3;1,92;1,97;1,82
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Wawrinka S.;Tiafoe F.;16;82;2060;700;6;3;6;7;7;6;;;;;2;1;Completed;1,36;3;1,41;3,15;1,5;3,42;1,4;2,91
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Giron M.;Lopez Villasenor G.;115;518;498;54;6;4;7;6;;;;;;;2;0;Completed;1,12;6;1,12;7,25;1,16;7,95;1,11;6,52
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Edmund K.;Lopez F.;44;52;1085;953;6;4;6;1;;;;;;;2;0;Completed;1,3;3,4;1,32;3,67;1,35;3,8;1,31;3,44
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Martinez P.;Albot R.;113;69;504;772;6;3;6;2;;;;;;;2;0;Completed;2;1,72;2,18;1,75;2,25;1,83;2,13;1,71
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Kwon S.W.;Daniel T.;76;110;732;511;6;2;2;6;6;3;;;;;2;1;Completed;1,44;2,62;1,56;2,57;1,56;2,71;1,5;2,58
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Dimitrov G.;Dzumhur D.;22;109;1682;520;6;3;6;3;;;;;;;2;0;Completed;1,33;3,25;1,35;3,48;1,35;3,6;1,32;3,37
14;Acapulco;Abierto Mexicano;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Auger-Aliassime F.;Bolt A.;19;137;1771;395;6;3;7;6;;;;;;;2;0;Completed;1,4;2,75;1,37;3,35;1,45;3,35;1,4;2,91
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Lajovic D.;Johnson S.;24;73;1670;745;6;7;6;4;6;3;;;;;2;1;Completed;2;1,72;2,14;1,78;2,2;1,84;2,08;1,74
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Zverev A.;Jung J.;7;119;3885;457;7;6;6;1;;;;;;;2;0;Completed;1,16;5;1,16;5,97;1,18;6;1,15;5,3
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Nadal R.;Andujar P.;2;54;9395;932;6;3;6;2;;;;;;;2;0;Completed;1,03;15;1,02;18,91;1,04;20;1,03;13,64
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Fritz T.;Millman J.;35;40;1255;1141;7;5;3;6;6;1;;;;;2;1;Completed;1,83;1,83;1,87;2,03;2;2,03;1,86;1,93
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Isner J.;Zverev M.;20;257;1760;182;6;3;7;6;;;;;;;2;0;Completed;1,36;3;1,38;3,27;1,4;3,52;1,35;3,17
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;1st Round;3;Humbert U.;Kyrgios N.;43;23;1086;1670;6;3;;;;;;;;;1;0;Retired;2,75;1,4;2,68;1,52;2,86;1,57;2,66;1,47
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Edmund K.;Auger-Aliassime F.;44;19;1085;1771;6;4;6;4;;;;;;;2;0;Completed;1,66;2,1;1,71;2,27;1,74;2,37;1,67;2,19
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Kwon S.W.;Lajovic D.;76;24;732;1670;7;6;6;0;;;;;;;2;0;Completed;1,83;1,83;1,93;1,98;1,96;1,98;1,89;1,9
14;Acapulco;Abierto Mexicano;26/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Isner J.;Giron M.;20;115;1760;498;6;3;7;6;;;;;;;2;0;Completed;1,28;3,5;1,32;3,74;1,32;3,95;1,27;3,67
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Paul T.;Zverev A.;66;7;792;3885;6;3;6;4;;;;;;;2;0;Completed;4,33;1,2;4,53;1,24;4,55;1,26;4,14;1,23
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Dimitrov G.;Mannarino A.;22;42;1682;1086;6;7;6;2;7;6;;;;;2;1;Completed;1,33;3,25;1,39;3,3;1,39;3,35;1,35;3,15
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Fritz T.;Humbert U.;35;43;1255;1086;6;4;6;1;;;;;;;2;0;Completed;2;1,72;2,21;1,75;2,21;1,77;2,11;1,71
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Wawrinka S.;Martinez P.;16;113;2060;504;6;4;6;4;;;;;;;2;0;Completed;1,12;6;1,16;6,25;1,17;6,6;1,14;5,68
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;2nd Round;3;Nadal R.;Kecmanovic M.;2;50;9395;1003;6;2;7;5;;;;;;;2;0;Completed;1,07;9;1,08;10,19;1,09;10,2;1,07;8,34
14;Acapulco;Abierto Mexicano;27/02/2020;ATP500;Outdoor;Hard;Quarterfinals;3;Isner J.;Paul T.;20;66;1760;792;7;6;3;6;6;2;;;;;2;1;Completed;1,72;2,1;1,77;2,2;1,8;2,2;1,73;2,1
14;Acapulco;Abierto Mexicano;28/02/2020;ATP500;Outdoor;Hard;Quarterfinals;3;Fritz T.;Edmund K.;35;44;1255;1085;6;4;6;3;;;;;;;2;0;Completed;2,3;1,61;2,37;1,67;2,4;1,67;2,3;1,61
14;Acapulco;Abierto Mexicano;28/02/2020;ATP500;Outdoor;Hard;Quarterfinals;3;Dimitrov G.;Wawrinka S.;22;16;1682;2060;6;4;6;4;;;;;;;2;0;Completed;2,37;1,57;2,72;1,53;2,72;1,58;2,46;1,54
14;Acapulco;Abierto Mexicano;28/02/2020;ATP500;Outdoor;Hard;Quarterfinals;3;Nadal R.;Kwon S.W.;2;76;9395;732;6;2;6;1;;;;;;;2;0;Completed;1,05;11;1,04;17,14;1,07;17,14;1,04;10,94
14;Acapulco;Abierto Mexicano;29/02/2020;ATP500;Outdoor;Hard;Semifinals;3;Fritz T.;Isner J.;35;20;1255;1760;2;6;7;5;6;3;;;;;2;1;Completed;1,9;1,9;1,87;2,06;1,92;2,06;1,83;1,97
14;Acapulco;Abierto Mexicano;29/02/2020;ATP500;Outdoor;Hard;Semifinals;3;Nadal R.;Dimitrov G.;2;22;9395;1682;6;3;6;2;;;;;;;2;0;Completed;1,11;6,5;1,15;6,83;1,15;7,2;1,12;6,29
14;Acapulco;Abierto Mexicano;01/03/2020;ATP500;Outdoor;Hard;The Final;3;Nadal R.;Fritz T.;2;35;9395;1255;6;3;6;2;;;;;;;2;0;Completed;1,06;10;1,07;11,47;1,1;11,47;1,06;9,01
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Khachanov K.;Kukushkin M.;17;89;2040;661;7;6;6;1;;;;;;;2;0;Completed;1,36;3;1,39;3,23;1,43;3,52;1,36;3,08
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Kohlschreiber P.;Safwat M.;80;132;704;407;4;6;6;4;6;0;;;;;2;1;Completed;1,25;3,75;1,29;3,92;1,32;4,12;1,26;3,74
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Rublev A.;Musetti L.;14;311;2219;129;6;4;6;4;;;;;;;2;0;Completed;1,11;6,5;1,11;7,97;1,12;8;1,1;6,88
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Gasquet R.;Harris L.;56;93;915;641;7;6;6;4;;;;;;;2;0;Completed;1,72;2;1,88;2,01;1,91;2,2;1,79;2,01
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Djokovic N.;Jaziri M.;1;260;9720;181;6;1;6;2;;;;;;;2;0;Completed;1;51;1,01;28,6;1,02;51;1,01;21,87
15;Dubai ;Dubai Tennis Championships;24/02/2020;ATP500;Outdoor;Hard;1st Round;3;Monfils G.;Fucsovics M.;9;70;2860;762;6;4;7;5;;;;;;;2;0;Completed;1,36;3;1,36;3,38;1,39;3,38;1,34;3,18
15;Dubai ;Dubai Tennis Championships;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Paire B.;Cilic M.;21;36;1738;1225;2;6;7;5;7;6;;;;;2;1;Completed;2,62;1,44;2,77;1,5;2,77;1,54;2,6;1,49
15;Dubai ;Dubai Tennis Championships;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Novak D.;Gunneswaran P.;96;134;621;405;6;4;6;3;;;;;;;2;0;Completed;1,4;2,75;1,41;3,1;1,45;3,1;1,4;2,92
15;Dubai ;Dubai Tennis Championships;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Uchiyama Y.;Lu Y.H.;99;962;604;10;3;6;6;1;6;2;;;;;2;1;Completed;1,18;4,5;1,21;4,95;1,21;5,25;1,18;4,76
15;Dubai ;Dubai Tennis Championships;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Krajinovic F.;Sousa J.;33;68;1318;776;4;6;6;3;6;3;;;;;2;1;Completed;1,2;4,33;1,23;4,63;1,24;4,75;1,21;4,34
15;Dubai ;Dubai Tennis Championships;25/02/2020;ATP500;Outdoor;Hard;1st Round;3;Bublik A.;Hurkacz H.;47;30;1010;1433;6;2;7;5;;;;;;;2;0;Completed;2,5;1,5;2,62;1,54;2,65;1,57;2,52;1,51
